value,position,phase,recall_prob
0.01,1,film,0.34587302803993225
0.01,2,film,0.2943650782108307
0.01,3,film,0.27214285731315613
0.01,4,film,0.2569047510623932
0.01,5,film,0.25007936358451843
0.01,6,film,0.24658730626106262
0.01,7,film,0.2361111044883728
0.01,8,film,0.23730158805847168
0.01,9,film,0.22476190328598022
0.01,10,film,0.22309523820877075
0.01,11,film,0.22499999403953552
0.01,12,film,0.21857142448425293
0.01,13,film,0.21563492715358734
0.01,14,film,0.21857142448425293
0.01,15,film,0.21468253433704376
0.01,16,film,0.20753967761993408
0.01,17,interference,0.2423015832901001
0.01,18,interference,0.2376190423965454
0.01,19,interference,0.21960318088531494
0.01,20,interference,0.21984127163887024
0.01,21,interference,0.22484126687049866
0.01,22,interference,0.21920634806156158
0.01,23,interference,0.2162698358297348
0.01,24,interference,0.21793650090694427
0.01,25,interference,0.21587301790714264
0.01,26,interference,0.2162698358297348
0.01,27,interference,0.21992063522338867
0.01,28,interference,0.2160317450761795
0.01,29,interference,0.22063492238521576
0.01,30,interference,0.2157936543226242
0.01,31,interference,0.21841269731521606
0.01,32,interference,0.22103174030780792
0.2088888888888889,1,film,0.3320634961128235
0.2088888888888889,2,film,0.2857142984867096
0.2088888888888889,3,film,0.27095237374305725
0.2088888888888889,4,film,0.25785714387893677
0.2088888888888889,5,film,0.24920634925365448
0.2088888888888889,6,film,0.2328571379184723
0.2088888888888889,7,film,0.23817460238933563
0.2088888888888889,8,film,0.2286507934331894
0.2088888888888889,9,film,0.2281745970249176
0.2088888888888889,10,film,0.23174603283405304
0.2088888888888889,11,film,0.22428570687770844
0.2088888888888889,12,film,0.21992063522338867
0.2088888888888889,13,film,0.22341269254684448
0.2088888888888889,14,film,0.21865078806877136
0.2088888888888889,15,film,0.2165079414844513
0.2088888888888889,16,film,0.20777778327465057
0.2088888888888889,17,interference,0.2859523892402649
0.2088888888888889,18,interference,0.2507142722606659
0.2088888888888889,19,interference,0.23333333432674408
0.2088888888888889,20,interference,0.22801586985588074
0.2088888888888889,21,interference,0.21904762089252472
0.2088888888888889,22,interference,0.2180158793926239
0.2088888888888889,23,interference,0.21714285016059875
0.2088888888888889,24,interference,0.21388888359069824
0.2088888888888889,25,interference,0.2130158692598343
0.2088888888888889,26,interference,0.21619047224521637
0.2088888888888889,27,interference,0.21634919941425323
0.2088888888888889,28,interference,0.2130158692598343
0.2088888888888889,29,interference,0.21547618508338928
0.2088888888888889,30,interference,0.2135714292526245
0.2088888888888889,31,interference,0.22087301313877106
0.2088888888888889,32,interference,0.21246032416820526
0.4077777777777778,1,film,0.31761905550956726
0.4077777777777778,2,film,0.29380953311920166
0.4077777777777778,3,film,0.2720634937286377
0.4077777777777778,4,film,0.25309523940086365
0.4077777777777778,5,film,0.255952388048172
0.4077777777777778,6,film,0.24420635402202606
0.4077777777777778,7,film,0.24246031045913696
0.4077777777777778,8,film,0.23119047284126282
0.4077777777777778,9,film,0.23126983642578125
0.4077777777777778,10,film,0.22952380776405334
0.4077777777777778,11,film,0.22809523344039917
0.4077777777777778,12,film,0.2299206405878067
0.4077777777777778,13,film,0.2284127026796341
0.4077777777777778,14,film,0.22277778387069702
0.4077777777777778,15,film,0.21920634806156158
0.4077777777777778,16,film,0.21341270208358765
0.4077777777777778,17,interference,0.2780158817768097
0.4077777777777778,18,interference,0.23777778446674347
0.4077777777777778,19,interference,0.2269047647714615
0.4077777777777778,20,interference,0.2244444489479065
0.4077777777777778,21,interference,0.22206349670886993
0.4077777777777778,22,interference,0.21785713732242584
0.4077777777777778,23,interference,0.2140476256608963
0.4077777777777778,24,interference,0.21349206566810608
0.4077777777777778,25,interference,0.2184920608997345
0.4077777777777778,26,interference,0.2160317450761795
0.4077777777777778,27,interference,0.21515873074531555
0.4077777777777778,28,interference,0.21373015642166138
0.4077777777777778,29,interference,0.21547618508338928
0.4077777777777778,30,interference,0.21706348657608032
0.4077777777777778,31,interference,0.21611110866069794
0.4077777777777778,32,interference,0.2177777737379074
0.6066666666666667,1,film,0.31158730387687683
0.6066666666666667,2,film,0.2812698483467102
0.6066666666666667,3,film,0.2673015892505646
0.6066666666666667,4,film,0.25880953669548035
0.6066666666666667,5,film,0.2516666650772095
0.6066666666666667,6,film,0.23452380299568176
0.6066666666666667,7,film,0.22555555403232574
0.6066666666666667,8,film,0.23595237731933594
0.6066666666666667,9,film,0.23420634865760803
0.6066666666666667,10,film,0.22849206626415253
0.6066666666666667,11,film,0.23031745851039886
0.6066666666666667,12,film,0.22539682686328888
0.6066666666666667,13,film,0.22873015701770782
0.6066666666666667,14,film,0.2229365110397339
0.6066666666666667,15,film,0.22325396537780762
0.6066666666666667,16,film,0.20896825194358826
0.6066666666666667,17,interference,0.25825396180152893
0.6066666666666667,18,interference,0.2321428507566452
0.6066666666666667,19,interference,0.22460317611694336
0.6066666666666667,20,interference,0.2215079367160797
0.6066666666666667,21,interference,0.2175396829843521
0.6066666666666667,22,interference,0.2197619080543518
0.6066666666666667,23,interference,0.22420634329319
0.6066666666666667,24,interference,0.21841269731521606
0.6066666666666667,25,interference,0.21158729493618011
0.6066666666666667,26,interference,0.21293650567531586
0.6066666666666667,27,interference,0.21460317075252533
0.6066666666666667,28,interference,0.22126984596252441
0.6066666666666667,29,interference,0.21960318088531494
0.6066666666666667,30,interference,0.22015872597694397
0.6066666666666667,31,interference,0.2226984053850174
0.6066666666666667,32,interference,0.2204761952161789
0.8055555555555556,1,film,0.30960318446159363
0.8055555555555556,2,film,0.27865079045295715
0.8055555555555556,3,film,0.26499998569488525
0.8055555555555556,4,film,0.25309523940086365
0.8055555555555556,5,film,0.24587301909923553
0.8055555555555556,6,film,0.23579365015029907
0.8055555555555556,7,film,0.23603174090385437
0.8055555555555556,8,film,0.23230159282684326
0.8055555555555556,9,film,0.2259523868560791
0.8055555555555556,10,film,0.22912698984146118
0.8055555555555556,11,film,0.2279365062713623
0.8055555555555556,12,film,0.22412697970867157
0.8055555555555556,13,film,0.22952380776405334
0.8055555555555556,14,film,0.22142857313156128
0.8055555555555556,15,film,0.22587302327156067
0.8055555555555556,16,film,0.22301587462425232
0.8055555555555556,17,interference,0.2540476322174072
0.8055555555555556,18,interference,0.22785714268684387
0.8055555555555556,19,interference,0.21563492715358734
0.8055555555555556,20,interference,0.22166666388511658
0.8055555555555556,21,interference,0.2197619080543518
0.8055555555555556,22,interference,0.21317459642887115
0.8055555555555556,23,interference,0.21539682149887085
0.8055555555555556,24,interference,0.21880953013896942
0.8055555555555556,25,interference,0.22166666388511658
0.8055555555555556,26,interference,0.21214285492897034
0.8055555555555556,27,interference,0.212777778506279
0.8055555555555556,28,interference,0.210317462682724
0.8055555555555556,29,interference,0.21968254446983337
0.8055555555555556,30,interference,0.21571429073810577
0.8055555555555556,31,interference,0.22087301313877106
0.8055555555555556,32,interference,0.22277778387069702
1.0044444444444445,1,film,0.3137301504611969
1.0044444444444445,2,film,0.2790476083755493
1.0044444444444445,3,film,0.2594444453716278
1.0044444444444445,4,film,0.25055554509162903
1.0044444444444445,5,film,0.25182539224624634
