value,position,phase,recall_prob
0.2,1,film,0.17666666209697723
0.2,2,film,0.1609523743391037
0.2,3,film,0.15642857551574707
0.2,4,film,0.16325396299362183
0.2,5,film,0.15087302029132843
0.2,6,film,0.14793650805950165
0.2,7,film,0.14801587164402008
0.2,8,film,0.14388889074325562
0.2,9,film,0.15317460894584656
0.2,10,film,0.1547619104385376
0.2,11,film,0.1534920632839203
0.2,12,film,0.15134920179843903
0.2,13,film,0.16182540357112885
0.2,14,film,0.1542857140302658
0.2,15,film,0.15658730268478394
0.2,16,film,0.14499999582767487
0.2,17,break,0.14388889074325562
0.2,18,break,0.14230158925056458
0.2,19,break,0.1391269862651825
0.2,20,break,0.1342063546180725
0.2,21,break,0.13698412477970123
0.2,22,break,0.1302381008863449
0.2,23,break,0.12928570806980133
0.2,24,break,0.13404761254787445
0.2,25,break,0.1351587325334549
0.2,26,break,0.1351587325334549
0.2,27,break,0.13333334028720856
0.2,28,break,0.13484126329421997
0.2,29,break,0.13476189970970154
0.2,30,break,0.1296825408935547
0.2,31,break,0.13253968954086304
0.2,32,break,0.13277778029441833
0.2,33,interference,0.2969047725200653
0.2,34,interference,0.308095246553421
0.2,35,interference,0.3082539737224579
0.2,36,interference,0.3202380836009979
0.2,37,interference,0.3157936632633209
0.2,38,interference,0.31214284896850586
0.2,39,interference,0.31833332777023315
0.2,40,interference,0.3231745958328247
0.2,41,interference,0.3237301707267761
0.2,42,interference,0.3123015761375427
0.2,43,interference,0.3196825385093689
0.2,44,interference,0.30547618865966797
0.2,45,interference,0.3095238208770752
0.2,46,interference,0.3035714328289032
0.2,47,interference,0.2943650782108307
0.2,48,interference,0.29174602031707764
0.2,49,filler,0.17976190149784088
0.2,50,filler,0.15730158984661102
0.2,51,filler,0.1505555510520935
0.2,52,filler,0.15380951762199402
0.2,53,filler,0.15293650329113007
0.2,54,filler,0.14960317313671112
0.2,55,filler,0.1523015946149826
0.2,56,filler,0.15142856538295746
0.2,57,filler,0.15738095343112946
0.2,58,filler,0.16182540357112885
0.2,59,filler,0.16904762387275696
0.2,60,filler,0.18047618865966797
0.2,61,filler,0.21087302267551422
0.2,62,filler,0.24714285135269165
0.2,63,filler,0.36023810505867004
0.2,64,filler,0.5981746315956116
0.5111111111111111,1,film,0.1973809450864792
0.5111111111111111,2,film,0.17444443702697754
0.5111111111111111,3,film,0.16063492000102997
0.5111111111111111,4,film,0.15166667103767395
