value,position,phase,recall_prob
0.0,1,film,0.05293650925159454
0.0,2,film,0.05119047686457634
0.0,3,film,0.05031745880842209
0.0,4,film,0.04896825551986694
0.0,5,film,0.047857142984867096
0.0,6,film,0.04698412865400314
0.0,7,film,0.04420635104179382
0.0,8,film,0.04214285686612129
0.0,9,film,0.04007936641573906
0.0,10,film,0.037857141345739365
0.0,11,film,0.03523809462785721
0.0,12,film,0.03246031701564789
0.0,13,film,0.029444444924592972
0.0,14,film,0.020714284852147102
0.0,15,film,0.01587301678955555
0.0,16,film,0.020396824926137924
0.0,17,break,0.011349206790328026
0.0,18,break,0.009761904366314411
0.0,19,break,0.009047619067132473
0.0,20,break,0.008095238357782364
0.0,21,break,0.0065079363994300365
0.0,22,break,0.0049206349067389965
0.0,23,break,0.0030952380038797855
0.0,24,break,0.0018253967864438891
0.0,25,break,0.0011904762359336019
0.0,26,break,0.0006349206087179482
0.0,27,break,0.00015873015217948705
0.0,28,break,0.0
0.0,29,break,0.0
0.0,30,break,0.0
0.0,31,break,0.0
0.0,32,break,0.0
0.0,33,interference,0.014682539738714695
0.0,34,interference,0.015793651342391968
0.0,35,interference,0.015079365111887455
0.0,36,interference,0.012063492089509964
0.0,37,interference,0.009206349030137062
0.0,38,interference,0.009920635260641575
0.0,39,interference,0.008333333767950535
0.0,40,interference,0.008492063730955124
0.0,41,interference,0.009920635260641575
0.0,42,interference,0.013333333656191826
0.0,43,interference,0.019920634105801582
0.0,44,interference,0.026507936418056488
0.0,45,interference,0.03809523954987526
0.0,46,interference,0.056984126567840576
0.0,47,interference,0.09706348925828934
0.0,48,interference,0.16777777671813965
0.0,49,filler,0.18865078687667847
0.0,50,filler,0.34539681673049927
0.0,51,filler,0.4519047737121582
0.0,52,filler,0.5439682602882385
0.0,53,filler,0.6255555748939514
0.0,54,filler,0.7000793814659119
0.0,55,filler,0.7584127187728882
0.0,56,filler,0.8055555820465088
0.0,57,filler,0.8460317254066467
0.0,58,filler,0.8746031522750854
0.0,59,filler,0.8976190686225891
0.0,60,filler,0.9156349301338196
0.0,61,filler,0.9296825528144836
0.0,62,filler,0.9405555725097656
0.0,63,filler,0.9512698650360107
0.0,64,filler,0.9616666436195374
0.1111111111111111,1,film,0.05912698432803154
0.1111111111111111,2,film,0.061269842088222504
0.1111111111111111,3,film,0.061349205672740936
0.1111111111111111,4,film,0.061349205672740936
0.1111111111111111,5,film,0.06031746044754982
0.1111111111111111,6,film,0.060079365968704224
0.1111111111111111,7,film,0.05912698432803154
0.1111111111111111,8,film,0.05603174492716789
0.1111111111111111,9,film,0.053015872836112976
0.1111111111111111,10,film,0.04992063343524933
0.1111111111111111,11,film,0.04753968119621277
0.1111111111111111,12,film,0.045476190745830536
0.1111111111111111,13,film,0.043095238506793976
0.1111111111111111,14,film,0.036269839853048325
0.1111111111111111,15,film,0.032301586121320724
0.1111111111111111,16,film,0.030476190149784088
0.1111111111111111,17,break,0.016190476715564728
0.1111111111111111,18,break,0.014206348918378353
0.1111111111111111,19,break,0.013492063619196415
0.1111111111111111,20,break,0.012936508283019066
0.1111111111111111,21,break,0.012301587499678135
0.1111111111111111,22,break,0.011984126642346382
0.1111111111111111,23,break,0.011587301269173622
0.1111111111111111,24,break,0.011111111380159855
0.1111111111111111,25,break,0.011111111380159855
0.1111111111111111,26,break,0.009444444440305233
0.1111111111111111,27,break,0.009682539850473404
0.1111111111111111,28,break,0.009523809887468815
0.1111111111111111,29,break,0.011190475896000862
0.1111111111111111,30,break,0.010476190596818924
0.1111111111111111,31,break,0.010079365223646164
0.1111111111111111,32,break,0.010079365223646164
0.1111111111111111,33,interference,0.02626984193921089
0.1111111111111111,34,interference,0.030873015522956848
0.1111111111111111,35,interference,0.027619047090411186
0.1111111111111111,36,interference,0.026904761791229248
0.1111111111111111,37,interference,0.025238094851374626
0.1111111111111111,38,interference,0.023968253284692764
0.1111111111111111,39,interference,0.02230158820748329
0.1111111111111111,40,interference,0.02309523895382881
0.1111111111111111,41,interference,0.02539682574570179
0.1111111111111111,42,interference,0.02468254044651985
0.1111111111111111,43,interference,0.03222222253680229
0.1111111111111111,44,interference,0.039047617465257645
0.1111111111111111,45,interference,0.053809523582458496
0.1111111111111111,46,interference,0.07039682567119598
0.1111111111111111,47,interference,0.1053968220949173
0.1111111111111111,48,interference,0.16174602508544922
0.1111111111111111,49,filler,0.16523809731006622
0.1111111111111111,50,filler,0.31341269612312317
0.1111111111111111,51,filler,0.41404762864112854
0.1111111111111111,52,filler,0.5001587271690369
0.1111111111111111,53,filler,0.5788094997406006
0.1111111111111111,54,filler,0.6465079188346863
0.1111111111111111,55,filler,0.7030952572822571
0.1111111111111111,56,filler,0.7540476322174072
0.1111111111111111,57,filler,0.7941269874572754
0.1111111111111111,58,filler,0.8261111378669739
0.1111111111111111,59,filler,0.8550000190734863
0.1111111111111111,60,filler,0.8807936310768127
0.1111111111111111,61,filler,0.9088095426559448
0.1111111111111111,62,filler,0.9330158829689026
0.1111111111111111,63,filler,0.9496825337409973
0.1111111111111111,64,filler,0.9615079164505005
0.2222222222222222,1,film,0.06849206238985062
0.2222222222222222,2,film,0.07126984000205994
0.2222222222222222,3,film,0.07500000298023224
0.2222222222222222,4,film,0.0771428570151329
0.2222222222222222,5,film,0.07730158418416977
0.2222222222222222,6,film,0.07404761761426926
0.2222222222222222,7,film,0.07507936656475067
0.2222222222222222,8,film,0.07277777791023254
0.2222222222222222,9,film,0.07277777791023254
0.2222222222222222,10,film,0.0694444477558136
0.2222222222222222,11,film,0.06777777522802353
0.2222222222222222,12,film,0.06642857193946838
0.2222222222222222,13,film,0.06079364940524101
0.2222222222222222,14,film,0.050238095223903656
0.2222222222222222,15,film,0.0473809540271759
0.2222222222222222,16,film,0.04396825283765793
0.2222222222222222,17,break,0.024841269478201866
0.2222222222222222,18,break,0.02666666731238365
0.2222222222222222,19,break,0.026349205523729324
0.2222222222222222,20,break,0.026031745597720146
0.2222222222222222,21,break,0.026507936418056488
0.2222222222222222,22,break,0.027460318058729172
0.2222222222222222,23,break,0.02738095261156559
0.2222222222222222,24,break,0.028253968805074692
0.2222222222222222,25,break,0.028730159625411034
0.2222222222222222,26,break,0.02777777798473835
0.2222222222222222,27,break,0.02738095261156559
0.2222222222222222,28,break,0.028650794178247452
0.2222222222222222,29,break,0.029126984998583794
0.2222222222222222,30,break,0.029126984998583794
0.2222222222222222,31,break,0.02976190485060215
0.2222222222222222,32,break,0.02857142873108387
0.2222222222222222,33,interference,0.0453968271613121
0.2222222222222222,34,interference,0.05071428418159485
0.2222222222222222,35,interference,0.052222222089767456
0.2222222222222222,36,interference,0.04888888821005821
0.2222222222222222,37,interference,0.04952380806207657
0.2222222222222222,38,interference,0.04817460477352142
0.2222222222222222,39,interference,0.04642857238650322
0.2222222222222222,40,interference,0.05079365149140358
0.2222222222222222,41,interference,0.05119047686457634
0.2222222222222222,42,interference,0.053809523582458496
0.2222222222222222,43,interference,0.060555554926395416
0.2222222222222222,44,interference,0.06753968447446823
0.2222222222222222,45,interference,0.07825396955013275
0.2222222222222222,46,interference,0.0972222238779068
0.2222222222222222,47,interference,0.12706349790096283
0.2222222222222222,48,interference,0.16380952298641205
0.2222222222222222,49,filler,0.15460316836833954
0.2222222222222222,50,filler,0.2941269874572754
0.2222222222222222,51,filler,0.3772222101688385
0.2222222222222222,52,filler,0.4464285671710968
0.2222222222222222,53,filler,0.5131745934486389
0.2222222222222222,54,filler,0.5756348967552185
0.2222222222222222,55,filler,0.627063512802124
0.2222222222222222,56,filler,0.6707936525344849
0.2222222222222222,57,filler,0.7090476155281067
0.2222222222222222,58,filler,0.7423015832901001
0.2222222222222222,59,filler,0.7773016095161438
0.2222222222222222,60,filler,0.8117460608482361
0.2222222222222222,61,filler,0.8533333539962769
0.2222222222222222,62,filler,0.8947619199752808
0.2222222222222222,63,filler,0.9334920644760132
0.2222222222222222,64,filler,0.9552381038665771
0.3333333333333333,1,film,0.08285713940858841
0.3333333333333333,2,film,0.08682539314031601
0.3333333333333333,3,film,0.0932539701461792
0.3333333333333333,4,film,0.09246031939983368
0.3333333333333333,5,film,0.09460317343473434
0.3333333333333333,6,film,0.09214285761117935
0.3333333333333333,7,film,0.09246031939983368
0.3333333333333333,8,film,0.09142857044935226
0.3333333333333333,9,film,0.09365079551935196
