value,position,phase,recall_prob
14,30,interference,0.16809523105621338
14,31,interference,0.16603174805641174
14,32,interference,0.16357143223285675
14,33,interference,0.22134920954704285
14,34,interference,0.18412698805332184
14,35,interference,0.17896825075149536
14,36,interference,0.17150793969631195
14,37,interference,0.16777777671813965
14,38,interference,0.17142857611179352
14,39,interference,0.16380952298641205
14,40,interference,0.1699206382036209
14,41,interference,0.16571427881717682
14,42,interference,0.1703968197107315
14,43,interference,0.17079365253448486
14,44,interference,0.169603168964386
14,45,interference,0.16603174805641174
14,46,interference,0.17142857611179352
14,47,interference,0.0
14,48,interference,0.0
16,1,film,0.2619841396808624
16,2,film,0.22904762625694275
16,3,film,0.2110317498445511
16,4,film,0.2016666680574417
16,5,film,0.1924603134393692
16,6,film,0.18809524178504944
16,7,film,0.1825396865606308
16,8,film,0.17515872418880463
16,9,film,0.17444443702697754
16,10,film,0.1733333319425583
16,11,film,0.17349205911159515
16,12,film,0.17158730328083038
16,13,film,0.1746031790971756
16,14,film,0.17373016476631165
16,15,film,0.17626984417438507
16,16,film,0.16738095879554749
16,17,interference,0.16301587224006653
16,18,interference,0.16253967583179474
16,19,interference,0.16579365730285645
16,20,interference,0.1626984179019928
16,21,interference,0.1582539677619934
16,22,interference,0.15579365193843842
16,23,interference,0.1589682549238205
16,24,interference,0.1611904799938202
16,25,interference,0.15658730268478394
16,26,interference,0.16801586747169495
16,27,interference,0.15857142210006714
16,28,interference,0.16682539880275726
16,29,interference,0.15761904418468475
16,30,interference,0.15730158984661102
16,31,interference,0.1512698382139206
16,32,interference,0.15111111104488373
16,33,interference,0.2145238071680069
16,34,interference,0.18174603581428528
16,35,interference,0.1741269826889038
16,36,interference,0.17595237493515015
16,37,interference,0.168174609541893
16,38,interference,0.1624603122472763
16,39,interference,0.16825397312641144
16,40,interference,0.16769841313362122
16,41,interference,0.17119047045707703
16,42,interference,0.1656349152326584
16,43,interference,0.16428571939468384
16,44,interference,0.1607142835855484
16,45,interference,0.16452381014823914
16,46,interference,0.1624603122472763
16,47,interference,0.16658730804920197
16,48,interference,0.15976190567016602
18,1,film,0.2509523928165436
18,2,film,0.21619047224521637
18,3,film,0.2041269838809967
18,4,film,0.19785714149475098
18,5,film,0.18119047582149506
18,6,film,0.1775396764278412
18,7,film,0.17230159044265747
18,8,film,0.17738094925880432
18,9,film,0.1711111068725586
18,10,film,0.1699206382036209
18,11,film,0.17095237970352173
18,12,film,0.17206348478794098
18,13,film,0.16230158507823944
18,14,film,0.1688888818025589
18,15,film,0.16920635104179382
18,16,film,0.1584920585155487
18,17,interference,0.1639682501554489
18,18,interference,0.15531745553016663
18,19,interference,0.16388888657093048
18,20,interference,0.1547619104385376
18,21,interference,0.15714286267757416
18,22,interference,0.1584920585155487
