value,position,phase,recall_prob
0.0,1,film,0.009999999776482582
0.0,2,film,0.006825396791100502
0.0,3,film,0.0036507935728877783
0.0,4,film,0.0016666667070239782
0.0,5,film,0.0007936508045531809
0.0,6,film,0.0005555555690079927
0.0,7,film,0.00015873015217948705
0.0,8,film,0.0003174603043589741
0.0,9,film,0.0
0.0,10,film,0.0
0.0,11,film,0.0002380952355451882
0.0,12,film,0.00039682540227659047
0.0,13,film,0.0005555555690079927
0.0,14,film,0.0005555555690079927
0.0,15,film,0.0010317460400983691
0.0,16,film,0.0026984126307070255
0.0,17,break,0.23492063581943512
0.0,18,break,0.23396825790405273
0.0,19,break,0.23134920001029968
0.0,20,break,0.22936508059501648
0.0,21,break,0.22190475463867188
0.0,22,break,0.2294444441795349
0.0,23,break,0.23357142508029938
0.0,24,break,0.23468254506587982
0.0,25,break,0.23523809015750885
0.0,26,break,0.2323809564113617
0.0,27,break,0.22825397551059723
0.0,28,break,0.2264285683631897
0.0,29,break,0.2299206405878067
0.0,30,break,0.22587302327156067
0.0,31,break,0.21746031939983368
0.0,32,break,0.2096031755208969
0.0,33,interference,0.24484126269817352
0.0,34,interference,0.25587302446365356
0.0,35,interference,0.2564285695552826
0.0,36,interference,0.2693650722503662
0.0,37,interference,0.2773015797138214
0.0,38,interference,0.2810317575931549
0.0,39,interference,0.2783333361148834
0.0,40,interference,0.28206348419189453
0.0,41,interference,0.28484126925468445
0.0,42,interference,0.2817460298538208
0.0,43,interference,0.2892063558101654
0.0,44,interference,0.2834126949310303
0.0,45,interference,0.27817460894584656
0.0,46,interference,0.2803174555301666
0.0,47,interference,0.2726190388202667
0.0,48,interference,0.27492064237594604
0.0,49,filler,0.2825396955013275
0.0,50,filler,0.2517460286617279
0.0,51,filler,0.24126984179019928
0.0,52,filler,0.2519841194152832
0.0,53,filler,0.23928570747375488
0.0,54,filler,0.24365079402923584
0.0,55,filler,0.24666666984558105
0.0,56,filler,0.24420635402202606
0.0,57,filler,0.2581745982170105
0.0,58,filler,0.25809523463249207
0.0,59,filler,0.273333340883255
0.0,60,filler,0.28333333134651184
0.0,61,filler,0.30761903524398804
0.0,62,filler,0.34436509013175964
0.0,63,filler,0.4591269791126251
0.0,64,filler,0.6733333468437195
0.1111111111111111,1,film,0.009523809887468815
0.1111111111111111,2,film,0.0071428571827709675
0.1111111111111111,3,film,0.0037301587872207165
0.1111111111111111,4,film,0.0020634920801967382
0.1111111111111111,5,film,0.0017460316885262728
0.1111111111111111,6,film,0.0011111111380159855
0.1111111111111111,7,film,0.0006349206087179482
0.1111111111111111,8,film,0.0007936508045531809
0.1111111111111111,9,film,0.0006349206087179482
