value,position,phase,recall_prob
0.3333333333333333,41,interference,0.16460317373275757
0.3333333333333333,42,interference,0.16531746089458466
0.3333333333333333,43,interference,0.16404761373996735
0.3333333333333333,44,interference,0.16579365730285645
0.3333333333333333,45,interference,0.16031746566295624
0.3333333333333333,46,interference,0.15761904418468475
0.3333333333333333,47,interference,0.16230158507823944
0.3333333333333333,48,interference,0.15285713970661163
0.3333333333333333,49,filler,0.21769841015338898
0.3333333333333333,50,filler,0.19571428000926971
0.3333333333333333,51,filler,0.18111111223697662
0.3333333333333333,52,filler,0.1897619068622589
0.3333333333333333,53,filler,0.19190476834774017
0.3333333333333333,54,filler,0.18373015522956848
0.3333333333333333,55,filler,0.1860317438840866
0.3333333333333333,56,filler,0.18420635163784027
0.3333333333333333,57,filler,0.19063492119312286
0.3333333333333333,58,filler,0.1976984143257141
0.3333333333333333,59,filler,0.20595237612724304
0.3333333333333333,60,filler,0.21269841492176056
0.3333333333333333,61,filler,0.2346031814813614
0.3333333333333333,62,filler,0.28182539343833923
0.3333333333333333,63,filler,0.3700000047683716
0.3333333333333333,64,filler,0.5999206304550171
0.6666666666666666,1,film,0.3239682614803314
0.6666666666666666,2,film,0.2621428668498993
0.6666666666666666,3,film,0.23817460238933563
0.6666666666666666,4,film,0.22753968834877014
0.6666666666666666,5,film,0.2138095200061798
0.6666666666666666,6,film,0.20825396478176117
0.6666666666666666,7,film,0.2118254005908966
0.6666666666666666,8,film,0.19984127581119537
0.6666666666666666,9,film,0.19857142865657806
0.6666666666666666,10,film,0.19571428000926971
0.6666666666666666,11,film,0.19142857193946838
0.6666666666666666,12,film,0.19753968715667725
0.6666666666666666,13,film,0.19857142865657806
0.6666666666666666,14,film,0.19412697851657867
0.6666666666666666,15,film,0.19428572058677673
0.6666666666666666,16,film,0.19523809850215912
0.6666666666666666,17,break,0.182063490152359
0.6666666666666666,18,break,0.1780952364206314
0.6666666666666666,19,break,0.17246031761169434
0.6666666666666666,20,break,0.1776190549135208
0.6666666666666666,21,break,0.17142857611179352
0.6666666666666666,22,break,0.17301587760448456
0.6666666666666666,23,break,0.16857142746448517
0.6666666666666666,24,break,0.17000000178813934
0.6666666666666666,25,break,0.16904762387275696
0.6666666666666666,26,break,0.1741269826889038
0.6666666666666666,27,break,0.1661904752254486
0.6666666666666666,28,break,0.17142857611179352
0.6666666666666666,29,break,0.16555555164813995
0.6666666666666666,30,break,0.16904762387275696
0.6666666666666666,31,break,0.1719047576189041
0.6666666666666666,32,break,0.16873015463352203
0.6666666666666666,33,interference,0.19761905074119568
0.6666666666666666,34,interference,0.1937301605939865
0.6666666666666666,35,interference,0.19388888776302338
0.6666666666666666,36,interference,0.19960317015647888
0.6666666666666666,37,interference,0.19650793075561523
0.6666666666666666,38,interference,0.18841269612312317
0.6666666666666666,39,interference,0.1882539689540863
0.6666666666666666,40,interference,0.1907142847776413
0.6666666666666666,41,interference,0.19063492119312286
0.6666666666666666,42,interference,0.18388888239860535
0.6666666666666666,43,interference,0.18492063879966736
0.6666666666666666,44,interference,0.17579364776611328
0.6666666666666666,45,interference,0.1847619116306305
0.6666666666666666,46,interference,0.17380952835083008
0.6666666666666666,47,interference,0.1780952364206314
0.6666666666666666,48,interference,0.17896825075149536
0.6666666666666666,49,filler,0.2050793617963791
0.6666666666666666,50,filler,0.1919841319322586
0.6666666666666666,51,filler,0.18238095939159393
0.6666666666666666,52,filler,0.18095238506793976
0.6666666666666666,53,filler,0.17666666209697723
0.6666666666666666,54,filler,0.18261905014514923
0.6666666666666666,55,filler,0.184523805975914
0.6666666666666666,56,filler,0.18793651461601257
0.6666666666666666,57,filler,0.18809524178504944
0.6666666666666666,58,filler,0.19809523224830627
0.6666666666666666,59,filler,0.1986507922410965
0.6666666666666666,60,filler,0.21190476417541504
0.6666666666666666,61,filler,0.2284127026796341
0.6666666666666666,62,filler,0.27222222089767456
0.6666666666666666,63,filler,0.3660317361354828
0.6666666666666666,64,filler,0.5849206447601318
1.0,1,film,0.3164285719394684
1.0,2,film,0.255952388048172
1.0,3,film,0.2209523767232895
1.0,4,film,0.20714285969734192
1.0,5,film,0.20103174448013306
1.0,6,film,0.19880951941013336
1.0,7,film,0.18690475821495056
1.0,8,film,0.1867460310459137
1.0,9,film,0.1850000023841858
1.0,10,film,0.18039682507514954
1.0,11,film,0.18992063403129578
1.0,12,film,0.18134920299053192
1.0,13,film,0.1840476244688034
1.0,14,film,0.18460316956043243
1.0,15,film,0.1907142847776413
1.0,16,film,0.18492063879966736
1.0,17,break,0.16809523105621338
1.0,18,break,0.16873015463352203
1.0,19,break,0.16579365730285645
1.0,20,break,0.16158729791641235
1.0,21,break,0.15761904418468475
1.0,22,break,0.15198412537574768
1.0,23,break,0.15738095343112946
1.0,24,break,0.15714286267757416
1.0,25,break,0.15730158984661102
1.0,26,break,0.15730158984661102
1.0,27,break,0.16015872359275818
1.0,28,break,0.15563492476940155
1.0,29,break,0.15563492476940155
1.0,30,break,0.16134920716285706
1.0,31,break,0.15793651342391968
1.0,32,break,0.16333332657814026
1.0,33,interference,0.23119047284126282
1.0,34,interference,0.22611111402511597
1.0,35,interference,0.22253967821598053
1.0,36,interference,0.22142857313156128
1.0,37,interference,0.22563491761684418
1.0,38,interference,0.2202380895614624
1.0,39,interference,0.22182539105415344
1.0,40,interference,0.2244444489479065
1.0,41,interference,0.22476190328598022
1.0,42,interference,0.21095238626003265
1.0,43,interference,0.21658730506896973
1.0,44,interference,0.2098412662744522
1.0,45,interference,0.20499999821186066
1.0,46,interference,0.19976189732551575
1.0,47,interference,0.19539682567119598
1.0,48,interference,0.19388888776302338
1.0,49,filler,0.20396825671195984
1.0,50,filler,0.18063491582870483
1.0,51,filler,0.17738094925880432
1.0,52,filler,0.17293651401996613
1.0,53,filler,0.17166666686534882
1.0,54,filler,0.17968253791332245
1.0,55,filler,0.1748412698507309
1.0,56,filler,0.18015873432159424
1.0,57,filler,0.17960317432880402
